#Tanggal;Value
"2018-07-30 00:00:00",23275.0
"2018-07-31 00:00:00",23275.0
"2018-08-01 00:00:00",23475.0
"2018-08-02 00:00:00",23450.0
"2018-08-03 00:00:00",23450.0
"2018-08-06 00:00:00",23800.0
"2018-08-07 00:00:00",23800.0
"2018-08-08 00:00:00",23925.0
"2018-08-09 00:00:00",24100.0
"2018-08-10 00:00:00",23875.0
"2018-08-13 00:00:00",23325.0
"2018-08-14 00:00:00",23500.0
"2018-08-15 00:00:00",23450.0
"2018-08-16 00:00:00",23375.0
"2018-08-20 00:00:00",23900.0
"2018-08-21 00:00:00",23875.0
"2018-08-23 00:00:00",24575.0
"2018-08-24 00:00:00",25075.0
"2018-08-27 00:00:00",24775.0
"2018-08-28 00:00:00",24975.0
"2018-08-29 00:00:00",24800.0
"2018-08-30 00:00:00",25075.0
"2018-08-31 00:00:00",24800.0
"2018-09-03 00:00:00",24775.0
"2018-09-04 00:00:00",24750.0
"2018-09-05 00:00:00",24000.0
"2018-09-06 00:00:00",24700.0
"2018-09-07 00:00:00",24850.0
"2018-09-10 00:00:00",24750.0
"2018-09-12 00:00:00",23900.0
"2018-09-13 00:00:00",24000.0
"2018-09-14 00:00:00",23975.0
"2018-09-17 00:00:00",23925.0
"2018-09-18 00:00:00",24000.0
"2018-09-19 00:00:00",24000.0
"2018-09-20 00:00:00",23950.0
"2018-09-21 00:00:00",23700.0
"2018-09-24 00:00:00",23925.0
"2018-09-25 00:00:00",23925.0
"2018-09-26 00:00:00",24200.0
"2018-09-27 00:00:00",24000.0
"2018-09-28 00:00:00",24150.0
"2018-10-01 00:00:00",23950.0
"2018-10-02 00:00:00",23950.0
"2018-10-03 00:00:00",23925.0
"2018-10-04 00:00:00",23600.0
"2018-10-05 00:00:00",23050.0
"2018-10-08 00:00:00",23450.0
"2018-10-09 00:00:00",23750.0
"2018-10-10 00:00:00",23375.0
"2018-10-11 00:00:00",22725.0
"2018-10-12 00:00:00",23250.0
"2018-10-15 00:00:00",23850.0
"2018-10-16 00:00:00",24100.0
"2018-10-17 00:00:00",24025.0
"2018-10-18 00:00:00",23600.0
"2018-10-19 00:00:00",23375.0
"2018-10-22 00:00:00",23150.0
"2018-10-23 00:00:00",22950.0
"2018-10-24 00:00:00",22650.0
"2018-10-25 00:00:00",22900.0
"2018-10-26 00:00:00",23600.0
"2018-10-29 00:00:00",23125.0
"2018-10-30 00:00:00",23500.0
"2018-10-31 00:00:00",23650.0
"2018-11-01 00:00:00",23800.0
"2018-11-02 00:00:00",24000.0
"2018-11-05 00:00:00",24175.0
"2018-11-06 00:00:00",24400.0
"2018-11-07 00:00:00",24100.0
"2018-11-08 00:00:00",24000.0
"2018-11-09 00:00:00",24000.0
"2018-11-12 00:00:00",23700.0
"2018-11-13 00:00:00",24075.0
"2018-11-14 00:00:00",24050.0
"2018-11-15 00:00:00",24175.0
"2018-11-16 00:00:00",24825.0
"2018-11-19 00:00:00",25100.0
"2018-11-21 00:00:00",24800.0
"2018-11-22 00:00:00",25100.0
"2018-11-23 00:00:00",25100.0
"2018-11-26 00:00:00",25225.0
"2018-11-27 00:00:00",25500.0
"2018-11-28 00:00:00",25450.0
"2018-11-29 00:00:00",26200.0
"2018-11-30 00:00:00",26050.0
"2018-12-03 00:00:00",25800.0
"2018-12-04 00:00:00",26200.0
"2018-12-05 00:00:00",26150.0
"2018-12-06 00:00:00",26300.0
"2018-12-07 00:00:00",25950.0
"2018-12-10 00:00:00",25900.0
"2018-12-11 00:00:00",25800.0
"2018-12-12 00:00:00",25825.0
"2018-12-13 00:00:00",25825.0
